#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   1.79099    -14.670293  0.191  0.004  0.000  0.195
   1.75108    -14.666488  0.190  0.004  0.000  0.195
   1.71116    -14.660226  0.188  0.004  0.000  0.193
   1.67125    -14.651632  0.188  0.005  0.000  0.193
   1.63133    -14.640886  0.181  0.005  0.000  0.189
   1.59142    -14.628205  0.178  0.005  0.000  0.183
   1.55150    -14.613864  0.171  0.005  0.000  0.179
   1.51159    -14.598187  0.162  0.006  0.000  0.169
   1.47167    -14.581547  0.153  0.006  0.000  0.160
   1.43176    -14.564364  0.142  0.007  0.000  0.149
   1.39184    -14.547091  0.127  0.007  0.001  0.136
   1.35192    -14.530221  0.112  0.007  0.001  0.119
   1.31201    -14.514262  0.094  0.007  0.001  0.102
   1.27209    -14.499717  0.075  0.007  0.001  0.083
   1.23218    -14.487070  0.056  0.008  0.001  0.064
   1.19226    -14.476746  0.039  0.007  0.001  0.047
   1.15235    -14.469106  0.026  0.007  0.001  0.035
   1.11243    -14.464415  0.016  0.007  0.001  0.026
   1.07252    -14.462833  0.013  0.007  0.001  0.022
   1.07252    -14.462833  0.013  0.007  0.001  0.022
   1.04430    -14.463623  0.014  0.007  0.001  0.024
   1.01607    -14.465952  0.020  0.007  0.001  0.028
   0.98785    -14.469713  0.026  0.007  0.001  0.035
   0.95962    -14.474729  0.035  0.007  0.001  0.044
   0.93140    -14.480786  0.045  0.007  0.001  0.054
   0.90317    -14.487643  0.055  0.007  0.001  0.063
   0.87495    -14.495053  0.066  0.007  0.001  0.074
   0.84673    -14.502772  0.075  0.007  0.001  0.084
   0.81850    -14.510569  0.084  0.007  0.001  0.092
   0.79028    -14.518235  0.092  0.007  0.001  0.101
   0.76205    -14.525580  0.100  0.007  0.001  0.108
   0.73383    -14.532436  0.106  0.007  0.001  0.114
   0.70561    -14.538660  0.111  0.007  0.001  0.119
   0.67738    -14.544127  0.116  0.006  0.001  0.123
   0.64916    -14.548736  0.119  0.006  0.001  0.127
   0.62093    -14.552404  0.123  0.006  0.001  0.129
   0.59271    -14.555069  0.125  0.006  0.001  0.132
   0.56448    -14.556686  0.126  0.006  0.001  0.133
   0.53626    -14.557229  0.126  0.006  0.001  0.133
   0.53626    -14.557229  0.126  0.006  0.001  0.133
   0.50804    -14.558215  0.127  0.006  0.001  0.135
   0.47981    -14.561121  0.130  0.006  0.001  0.137
   0.45159    -14.565798  0.135  0.006  0.001  0.142
   0.42336    -14.572017  0.142  0.006  0.001  0.148
   0.39514    -14.579498  0.147  0.006  0.001  0.155
   0.36691    -14.587931  0.154  0.006  0.000  0.160
   0.33869    -14.597004  0.161  0.006  0.000  0.167
   0.31047    -14.606412  0.166  0.005  0.000  0.172
   0.28224    -14.615870  0.172  0.005  0.000  0.177
