#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 200
# Band-Index:    1
   0.95675    -14.194144  0.006  0.000  0.000  0.006
   0.98336    -14.204408  0.006  0.000  0.000  0.006
   1.00997    -14.213639  0.006  0.000  0.000  0.006
   1.03658    -14.221772  0.006  0.000  0.000  0.006
   1.06319    -14.228748  0.006  0.000  0.000  0.006
   1.08980    -14.234521  0.006  0.000  0.000  0.006
   1.11641    -14.239050  0.006  0.000  0.000  0.006
   1.14302    -14.242307  0.006  0.000  0.000  0.006
   1.16963    -14.244269  0.006  0.000  0.000  0.006
   1.19624    -14.244922  0.006  0.000  0.000  0.006
 
# Band-Index:    8
   1.19624    -14.133023  0.018  0.000  0.000  0.018
   1.16963    -14.132488  0.018  0.000  0.000  0.018
   1.14302    -14.130887  0.018  0.000  0.000  0.018
   1.11641    -14.128241  0.018  0.000  0.000  0.018
   1.08980    -14.124588  0.018  0.000  0.000  0.018
   1.06319    -14.119981  0.018  0.000  0.000  0.018
   1.03658    -14.114491  0.018  0.000  0.000  0.018
   1.00997    -14.108212  0.018  0.000  0.000  0.018
   0.98336    -14.101258  0.018  0.000  0.000  0.018
   0.95675    -14.093782  0.016  0.000  0.000  0.016
   0.93014    -14.085972  0.016  0.000  0.000  0.016
   0.90353    -14.078066  0.016  0.000  0.000  0.016
   0.87692    -14.070370  0.010  0.000  0.000  0.010
   0.85031    -14.063261  0.010  0.000  0.000  0.010
   0.82370    -14.057183  0.010  0.000  0.000  0.010
   0.79709    -14.052600  0.004  0.000  0.000  0.004
   0.77048    -14.049890  0.004  0.000  0.000  0.004
   0.74387    -14.049214  0.004  0.000  0.000  0.004
   0.71726    -14.050459  0.000  0.000  0.000  0.000
   0.69065    -14.053508  0.000  0.000  0.000  0.000
   0.69065    -14.053508  0.000  0.000  0.000  0.000
   0.67734    -14.054924  0.001  0.000  0.000  0.001
   0.66404    -14.056872  0.002  0.000  0.000  0.002
   0.65073    -14.058967  0.002  0.000  0.000  0.002
   0.63743    -14.061146  0.002  0.000  0.000  0.002
   0.62412    -14.063360  0.002  0.000  0.000  0.002
   0.61082    -14.065568  0.002  0.000  0.000  0.002
   0.59751    -14.067731  0.002  0.000  0.000  0.002
   0.58421    -14.069819  0.002  0.000  0.000  0.002
   0.57090    -14.071806  0.002  0.000  0.000  0.002
   0.55760    -14.073665  0.003  0.000  0.000  0.003
   0.54429    -14.075378  0.004  0.000  0.000  0.004
   0.53099    -14.076926  0.004  0.000  0.000  0.004
   0.51768    -14.078295  0.004  0.000  0.000  0.004
   0.50438    -14.079473  0.004  0.000  0.000  0.004
   0.49107    -14.080449  0.004  0.000  0.000  0.004
   0.47777    -14.081217  0.004  0.000  0.000  0.004
   0.46446    -14.081770  0.004  0.000  0.000  0.004
   0.45116    -14.082103  0.004  0.000  0.000  0.004
   0.43785    -14.082215  0.004  0.000  0.000  0.004
   0.43785    -14.082215  0.004  0.000  0.000  0.004
   0.41481    -14.079650  0.004  0.000  0.000  0.004
   0.39176    -14.074999  0.004  0.000  0.000  0.004
   0.36872    -14.071844  0.008  0.000  0.000  0.008
   0.34567    -14.071591  0.008  0.000  0.000  0.008
   0.32263    -14.074117  0.010  0.000  0.000  0.010
   0.29958    -14.078607  0.014  0.000  0.000  0.014
   0.27654    -14.084245  0.014  0.000  0.000  0.014
   0.25349    -14.090424  0.014  0.000  0.000  0.014
   0.23045    -14.096740  0.018  0.000  0.000  0.018
   0.20740    -14.102917  0.018  0.000  0.000  0.018
   0.18436    -14.108769  0.018  0.000  0.000  0.018
   0.16131    -14.114158  0.018  0.000  0.000  0.018
   0.13827    -14.118985  0.018  0.000  0.000  0.018
   0.11522    -14.123174  0.018  0.000  0.000  0.018
   0.09218    -14.126670  0.018  0.000  0.000  0.018
   0.06913    -14.129428  0.018  0.000  0.000  0.018
   0.04609    -14.131419  0.018  0.000  0.000  0.018
   0.02304    -14.132621  0.018  0.000  0.000  0.018
   0.00000    -14.133023  0.018  0.000  0.000  0.018
 
# Band-Index:    9
   0.00000    -13.987609  0.048  0.000  0.000  0.051
   0.02304    -13.987334  0.048  0.000  0.000  0.051
   0.04609    -13.986518  0.048  0.000  0.000  0.049
   0.06913    -13.985191  0.048  0.000  0.000  0.049
   0.09218    -13.983419  0.048  0.000  0.000  0.049
   0.11522    -13.981299  0.048  0.000  0.000  0.048
   0.13827    -13.978984  0.048  0.000  0.000  0.048
   0.16131    -13.976714  0.044  0.000  0.000  0.044
