#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80 336
# Band-Index:    1
   1.83091    -21.472484  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.81095    -21.472485  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.79099    -21.472484  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.77103    -21.472483  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.75108    -21.472483  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.73112    -21.472483  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.71116    -21.472482  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.69120    -21.472481  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.67125    -21.472479  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.65129    -21.472479  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.63133    -21.472477  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.61137    -21.472476  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.59142    -21.472475  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.57146    -21.472474  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.55150    -21.472474  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.53154    -21.472473  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.51159    -21.472472  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.49163    -21.472471  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.47167    -21.472470  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.45171    -21.472471  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.45171    -21.472471  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
   1.42349    -21.472456  0.917  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.917
